sd_geo_id	sd_vote_id	statefp10	countyfp10	totpop	vap	vtd_fact	vtdst10	geoid10	vtdi10	name10	namelsad10	lsad10	mtfcc10	funcstat10	aland10	awater10	intptlat10	intptlon10	sd_agg	fraction	mergevar	county	precinct	usp_tot_08	usp_r_08	usp_d_08	ush_r_08	ush_d_08	uss_r_08	uss_d_08	usp_08	ush_08	uss_08	av_08	ndv	nrv
284	"257"	46	43	541	412	"VTD-1"	"VTD-1"	"46043VTD-1"	"A"	"VTD-precinct 1"	"VTD-precinct 1"	0	"G5240"	"N"	339723920	2781601	43.42042	-98.57841	"412"	"1"	"257"	"Douglas"	"#1"	380.0	334.0	46.0	238.0	143.0	216.0	163.0	0.12105263	0.3753281	0.43007916	0.30877194	117.333336	262.66666
285	"267"	46	45	287	250	"VTD-6"	"VTD-6"	"46045VTD-6"	"A"	"VTD-precinct 6 Hosmer-Sangamon-HosmerCity"	"VTD-precinct 6 Hosmer-Sangamon-HosmerCity"	0	"G5240"	"N"	182346527	3035652	45.54257	-99.47151	"250"	"1"	"267"	"Edmunds"	"#6"	159.0	95.0	64.0	57.0	110.0	64.0	103.0	0.4025157	0.65868264	0.61676645	0.5618661	89.336716	69.663284
286	"268"	46	45	749	571	"VTD-7"	"VTD-7"	"46045VTD-7"	"A"	"VTD-precinct 7 -Modena-Bowdle-Odessa-Hudson-MadisonTwp-BowdleCity"	"VTD-precinct 7 -Modena-Bowdle-Odessa-Hudson-MadisonTwp-BowdleCity"	0	"G5240"	"N"	632533920	19726805	45.397858	-99.60586	"571"	"1"	"268"	"Edmunds"	"#7"	404.0	262.0	142.0	115.0	297.0	131.0	281.0	0.35148516	0.7208738	0.68203884	0.5863192	236.87297	167.12703
287	"265"	46	45	136	91	"VTD-4"	"VTD-4"	"46045VTD-4"	"A"	"VTD-precinct 4 Mont-Hillside-Vermont-LibertyTwp"	"VTD-precinct 4 Mont-Hillside-Vermont-LibertyTwp"	0	"G5240"	"N"	359907798	15170126	45.31104	-99.267235	"91"	"1"	"265"	"Edmunds"	"#4"	77.0	40.0	37.0	17.0	64.0	22.0	61.0	0.48051947	0.79012346	0.73493975	0.6721992	51.759335	25.240664
288	"263"	46	45	954	732	"VTD-2"	"VTD-2"	"46045VTD-2"	"A"	"VTD-precinct 2 IpswichCity"	"VTD-precinct 2 IpswichCity"	0	"G5240"	"N"	3471806	0	45.44346	-99.03	"732"	"1"	"263"	"Edmunds"	"#2"	469.0	269.0	200.0	149.0	333.0	180.0	308.0	0.42643923	0.69087136	0.63114756	0.5844336	274.09937	194.90062
289	"266"	46	45	492	359	"VTD-5"	"VTD-5"	"46045VTD-5"	"A"	"VTD-precinct 5 Glen-Glover-NBry-BryTwp-Roscoe City"	"VTD-precinct 5 Glen-Glover-NBry-BryTwp-Roscoe City"	0	"G5240"	"N"	358032426	13817329	45.462296	-99.33963	"359"	"1"	"266"	"Edmunds"	"#5"	244.0	126.0	118.0	65.0	185.0	76.0	175.0	0.48360655	0.74	0.69721115	0.64161074	156.55302	87.44698
290	"262"	46	45	798	665	"VTD-1"	"VTD-1"	"46045VTD-1"	"A"	"VTD-precinct 1 Pem-Cort-Union-Rich-Kent-CLTwp"	"VTD-precinct 1 Pem-Cort-Union-Rich-Kent-CLTwp"	0	"G5240"	"N"	546791471	8471668	45.381878	-98.81473	"665"	"1"	"262"	"Edmunds"	"#1"	461.0	268.0	193.0	162.0	305.0	191.0	276.0	0.4186551	0.6531049	0.5910064	0.5548387	255.78064	205.21936
291	"264"	46	45	655	426	"VTD-3"	"VTD-3"	"46045VTD-3"	"A"	"VTD-precinct 3 Adrian-Rosette-Belle-Ipswich-Hunty-Clev-Harmony-Fou-PoweTwp"	"VTD-precinct 3 Adrian-Rosette-Belle-Ipswich-Hunty-Clev-Harmony-Fou-PoweTwp"	0	"G5240"	"N"	833128776	4816723	45.453762	-99.04355	"426"	"1"	"264"	"Edmunds"	"#3"	218.0	153.0	65.0	71.0	143.0	94.0	121.0	0.29816514	0.6682243	0.5627907	0.50850075	110.85317	107.14683
292	"274"	46	47	283	225	"VTD-E2"	"VTD-E2"	"46047VTD-E2"	"A"	"VTD - Edgemont ward 2"	"VTD - Edgemont ward 2"	0	"G5240"	"N"	1176046	0	43.294853	-103.82433	"225"	"1"	"274"	"Fall River"	"Edgemont 2"	133.0	84.0	49.0	60.0	81.0	63.0	78.0	0.36842105	0.5744681	0.5531915	0.50120485	66.66024	66.33976
293	"275"	46	47	214	179	"VTD-E3"	"VTD-E3"	"46047VTD-E3"	"A"	"VTD - Edgemont ward 3"	"VTD - Edgemont ward 3"	0	"G5240"	"N"	732249	0	43.30047	-103.83699	"179"	"1"	"275"	"Fall River"	"Edgemont 3"	120.0	75.0	45.0	44.0	83.0	61.0	65.0	0.375	0.6535433	0.515873	0.51742625	62.091152	57.908848
294	"273"	46	47	277	232	"VTD-E1"	"VTD-E1"	"46047VTD-E1"	"A"	"VTD - Edgemont ward 1"	"VTD - Edgemont ward 1"	0	"G5240"	"N"	711916	0	43.302055	-103.82466	"232"	"1"	"273"	"Fall River"	"Edgemont 1"	136.0	96.0	40.0	54.0	83.0	52.0	86.0	0.29411766	0.60583943	0.6231884	0.50851583	69.15815	66.84185
295	"283"	46	47	126	103	"VTD233"	"VTD233"	"46047VTD233"	"A"	"VTD precinct 23-3 Oelrichs"	"VTD precinct 23-3 Oelrichs"	0	"G5240"	"N"	983197	0	43.18218	-103.23392	"103"	"1"	"283"	"Fall River"	"Oelrichs"	62.0	40.0	22.0	24.0	44.0	26.0	44.0	0.3548387	0.64705884	0.62857145	0.55	34.1	27.9
296	"284"	46	47	151	125	"VTD-SW"	"VTD-SW"	"46047VTD-SW"	"A"	"VTD - Smithwick voting district"	"VTD - Smithwick voting district"	0	"G5240"	"N"	517883401	276256	43.296597	-103.14067	"125"	"1"	"284"	"Fall River"	"Smithwick"	63.0	52.0	11.0	49.0	21.0	49.0	21.0	0.17460318	0.3	0.3	0.26108375	16.448277	46.551723
297	"270"	46	47	176	138	"VTD-BV"	"VTD-BV"	"46047VTD-BV"	"A"	"VTD - Beaver voting district"	"VTD - Beaver voting district"	0	"G5240"	"N"	278677922	438761	43.42914	-103.09988	"138"	"1"	"270"	"Fall River"	"Beaver"	109.0	81.0	28.0	62.0	48.0	64.0	46.0	0.25688073	0.43636364	0.4181818	0.37082067	40.419453	68.58054
298	"269"	46	47	180	143	"VTD-AR"	"VTD-AR"	"46047VTD-AR"	"A"	"VTD- Argentine voting district"	"VTD- Argentine voting district"	0	"G5240"	"N"	542168917	95527	43.396362	-103.814476	"143"	"1"	"269"	"Fall River"	"Argentine"	109.0	86.0	23.0	57.0	55.0	71.0	40.0	0.21100917	0.49107143	0.36036035	0.3554217	38.740963	70.25903
299	"280"	46	47	790	624	"VTD-H4"	"VTD-H4"	"46047VTD-H4"	"A"	"VTD - Hot Springs ward 4 part of precinct 23-2"	"VTD - Hot Springs ward 4 part of precinct 23-2"	0	"G5240"	"N"	1256717	0	43.425232	-103.46758	"624"	"1"	"280"	"Fall River"	"Hot Springs 4"	381.0	204.0	177.0	136.0	246.0	137.0	247.0	0.46456692	0.6439791	0.6432292	0.5841325	222.55449	158.44551
300	"276"	46	47	685	579	"VTDH-1"	"VTDH-1"	"46047VTDH-1"	"A"	"VTD - Hot Springs ward 1part of precinct 23-2"	"VTD - Hot Springs ward 1part of precinct 23-2"	0	"G5240"	"N"	1816395	0	43.43944	-103.47445	"579"	"1"	"276"	"Fall River"	"Hot Springs 1"	309.0	167.0	142.0	108.0	205.0	112.0	198.0	0.45954692	0.65495205	0.63870966	0.58476394	180.69206	128.30794
301	"281"	46	47	1467	1214	"VTD-JA"	"VTD-JA"	"46047VTD-JA"	"A"	"VTD- precinct Jackson"	"VTD- precinct Jackson"	0	"G5240"	"N"	445097864	18518828	43.377037	-103.47325	"1214"	"1"	"281"	"Fall River"	"Jackson"	834.0	562.0	272.0	397.0	446.0	430.0	419.0	0.3261391	0.52906287	0.49352178	0.45011875	375.39905	458.60095
302	"279"	46	47	985	790	"VTD-H3"	"VTD-H3"	"46047VTD-H3"	"A"	"VTD - Hot Springs ward 3 part of precinct 23-2"	"VTD - Hot Springs ward 3 part of precinct 23-2"	0	"G5240"	"N"	2704307	0	43.43814	-103.48923	"790"	"1"	"279"	"Fall River"	"Hot Springs 3"	508.0	307.0	201.0	197.0	325.0	216.0	310.0	0.39566928	0.6226054	0.5893536	0.5372751	272.93573	235.06427
303	"277"	46	47	713	569	"VTDH2A"	"VTDH2A"	"46047VTDH2A"	"A"	"VTD - Hot Springs ward 2A part of precinct 23-2"	"VTD - Hot Springs ward 2A part of precinct 23-2"	0	"G5240"	"N"	1092529	0	43.424397	-103.4779	"569"	"1"	"277"	"Fall River"	"Hot Springs 2A"	371.0	210.0	161.0	132.0	247.0	151.0	229.0	0.43396226	0.65171504	0.60263157	0.5637168	209.13893	161.86107
304	"278"	46	47	538	440	"VTDH2B"	"VTDH2B"	"46047VTDH2B"	"A"	"VTD - Hot Springs ward 2B part of precinct 23-2"	"VTD - Hot Springs ward 2B part of precinct 23-2"	0	"G5240"	"N"	2386997	0	43.423298	-103.49435	"440"	"1"	"278"	"Fall River"	"Hot Springs 2B"	219.0	122.0	97.0	77.0	146.0	77.0	147.0	0.44292238	0.6547085	0.65625	0.5855856	128.24324	90.75676
305	"282"	46	47	152	124	"VTD-LS"	"VTD-LS"	"46047VTD-LS"	"A"	"VTD precinct - Limestone"	"VTD precinct - Limestone"	0	"G5240"	"N"	1049857582	1394508	43.11135	-103.25194	"124"	"1"	"282"	"Fall River"	"Limestone"	110.0	105.0	5.0	70.0	43.0	75.0	38.0	0.045454547	0.38053098	0.33628318	0.2559524	28.154762	81.84524
306	"271"	46	47	241	187	"VTD-CC"	"VTD-CC"	"46047VTD-CC"	"A"	"VTD - Cascade voting district"	"VTD - Cascade voting district"	0	"G5240"	"N"	720298128	2486730	43.169823	-103.60652	"187"	"1"	"271"	"Fall River"	"Cascade"	160.0	106.0	54.0	79.0	84.0	84.0	79.0	0.3375	0.5153374	0.48466256	0.44650206	71.44033	88.55967
307	"272"	46	47	116	88	"VTD231"	"VTD231"	"46047VTD231"	"A"	"VTD - 23-1 Cottonwood-Provo Edgemont voting district"	"VTD - 23-1 Cottonwood-Provo Edgemont voting district"	0	"G5240"	"N"	939515184	700424	43.183193	-103.90753	"88"	"1"	"272"	"Fall River"	"Cottonwood"	62.0	51.0	11.0	35.0	29.0	42.0	21.0	0.17741935	0.453125	0.33333334	0.3227513	20.010582	41.989418
308	"285"	46	49	161	124	"VTD-4"	"VTD-4"	"46049VTD-4"	"A"	"VTD-precinct 4 Irving-Orient-ArcadeTwp-OrientTown"	"VTD-precinct 4 Irving-Orient-ArcadeTwp-OrientTown"	0	"G5240"	"N"	276105953	4308613	44.931625	-99.16362	"1809"	"0.068546158"	"285"	"Faulk"	"ALL"	79.85628	50.65561	29.200663	25.70481	55.933666	30.091763	52.30072	0.36566523	0.6851385	0.6347754	0.5635188	45.000515	34.85576
309	"285"	46	49	220	173	"VTD-3"	"VTD-3"	"46049VTD-3"	"A"	"VTD-precinct 3"	"VTD-precinct 3"	0	"G5240"	"N"	725376865	21777721	45.095013	-99.379265	"1809"	"0.095632946"	"285"	"Faulk"	"ALL"	111.412384	70.672745	40.739635	35.862354	78.03648	41.982864	72.96794	0.36566523	0.6851385	0.6347754	0.5635188	62.782974	48.629406
310	"285"	46	49	606	398	"VTD-2"	"VTD-2"	"46049VTD-2"	"A"	"VTD-precinct 2 Entprs-Frdom-Emrson-Sartga-Pulsk-MyrnTwp"	"VTD-precinct 2 Entprs-Frdom-Emrson-Sartga-Pulsk-MyrnTwp"	0	"G5240"	"N"	542276202	15657386	45.15084	-99.13447	"1809"	"0.220011056"	"285"	"Faulk"	"ALL"	256.31287	162.58817	93.72471	82.50414	179.52902	96.584854	167.86844	0.36566523	0.6851385	0.6347754	0.5635188	144.43713	111.87575
311	"285"	46	49	248	195	"VTD-9"	"VTD-9"	"46049VTD-9"	"A"	"VTD-precinct 9 Ward 1 Faulkton City"	"VTD-precinct 9 Ward 1 Faulkton City"	0	"G5240"	"N"	989048	0	45.038574	-99.12679	"1809"	"0.107794362"	"285"	"Faulk"	"ALL"	125.58043	79.660034	45.9204	40.422886	87.9602	47.321724	82.2471	0.36566523	0.6851385	0.6347754	0.5635188	70.76694	54.81349
312	"285"	46	49	210	171	"VTD-11"	"VTD-11"	"46049VTD-11"	"A"	"VTD-precinct 11 Ward 3 Faulkton City"	"VTD-precinct 11 Ward 3 Faulkton City"	0	"G5240"	"N"	958248	0	45.03126	-99.1211	"1809"	"0.094527363"	"285"	"Faulk"	"ALL"	110.124374	69.85572	40.268658	35.44776	77.13433	41.497513	72.124374	0.36566523	0.6851385	0.6347754	0.5635188	62.05716	48.06722
313	"285"	46	49	278	234	"VTD-10"	"VTD-10"	"46049VTD-10"	"A"	"VTD-precinct 10 Ward 2 Faulkton City"	"VTD-precinct 10 Ward 2 Faulkton City"	0	"G5240"	"N"	750695	0	45.03203	-99.13536	"1809"	"0.129353234"	"285"	"Faulk"	"ALL"	150.69652	95.59204	55.104477	48.50746	105.55224	56.786068	98.69652	0.36566523	0.6851385	0.6347754	0.5635188	84.92033	65.77619
314	"285"	46	49	146	111	"VTD-6"	"VTD-6"	"46049VTD-6"	"A"	"VTD-precinct 6 Bryant-Tamworth-LafonTwp"	"VTD-precinct 6 Bryant-Tamworth-LafonTwp"	0	"G5240"	"N"	273929544	3128597	45.020477	-99.154884	"1809"	"0.061359867"	"285"	"Faulk"	"ALL"	71.484245	45.34494	26.139303	23.00995	50.069653	26.936981	46.817577	0.36566523	0.6851385	0.6347754	0.5635188	40.28272	31.201527
315	"285"	46	49	195	151	"VTD-5"	"VTD-5"	"46049VTD-5"	"A"	"VTD-precinct 5 Centrvil-Pioner-Hildal-ZllTwp-RckhmTown"	"VTD-precinct 5 Centrvil-Pioner-Hildal-ZllTwp-RckhmTown"	0	"G5240"	"N"	363309724	8639810	44.97668	-98.84874	"1809"	"0.083471531"	"285"	"Faulk"	"ALL"	97.24433	61.685463	35.558872	31.301825	68.11277	36.644	63.688778	0.36566523	0.6851385	0.6347754	0.5635188	54.799015	42.44532
316	"285"	46	49	300	252	"VTD-1"	"VTD-1"	"46049VTD-1"	"A"	"VTD-precinct 1 Union-WesleyTwp-ChelseaTown-Devoe-Fairview-Cresbard Town"	"VTD-precinct 1 Union-WesleyTwp-ChelseaTown-Devoe-Fairview-Cresbard Town"	0	"G5240"	"N"	359024641	9191939	45.15098	-98.84682	"1809"	"0.139303483"	"285"	"Faulk"	"ALL"	162.28856	102.945274	59.343285	52.238808	113.67164	61.15423	106.28856	0.36566523	0.6851385	0.6347754	0.5635188	91.45266	70.8359
317	"303"	46	51	989	787	"VTD2-2"	"VTD2-2"	"46051VTD2-2"	"A"	"VTD precinct 2-2"	"VTD precinct 2-2"	0	"G5240"	"N"	1142209	0	45.21681	-96.62682	"787"	"1"	"303"	"Grant"	"Milbank 22"	502.0	253.0	249.0	142.0	376.0	163.0	353.0	0.49601594	0.7258687	0.68410856	0.63671875	319.6328	182.36719
318	"306"	46	51	506	368	"VTD3-3"	"VTD3-3"	"46051VTD3-3"	"A"	"VTD precinct 3-3"	"VTD precinct 3-3"	0	"G5240"	"N"	1357276	0	45.207687	-96.632095	"368"	"1"	"306"	"Grant"	"Milbank 33"	321.0	201.0	120.0	127.0	203.0	137.0	194.0	0.37383178	0.6151515	0.5861027	0.52647656	168.99898	152.00102
319	"302"	46	51	241	183	"VTD2-1"	"VTD2-1"	"46051VTD2-1"	"A"	"VTD precinct 2-1"	"VTD precinct 2-1"	0	"G5240"	"N"	204776	0	45.21582	-96.63891	"183"	"1"	"302"	"Grant"	"Milbank 21"	177.0	108.0	69.0	70.0	109.0	76.0	100.0	0.3898305	0.6089386	0.5681818	0.52255636	92.49248	84.50752
320	"305"	46	51	273	197	"VTD3-2"	"VTD3-2"	"46051VTD3-2"	"A"	"VTD precinct 3-2"	"VTD precinct 3-2"	0	"G5240"	"N"	740644	0	45.213886	-96.644684	"197"	"1"	"305"	"Grant"	"Milbank 32"	119.0	51.0	68.0	23.0	99.0	31.0	91.0	0.5714286	0.8114754	0.74590164	0.7107438	84.578514	34.421486
321	"304"	46	51	206	164	"VTD3-1"	"VTD3-1"	"46051VTD3-1"	"A"	"VTD precinct 3-1"	"VTD precinct 3-1"	0	"G5240"	"N"	1603927	215952	45.225346	-96.644844	"164"	"1"	"304"	"Grant"	"Milbank 31"	90.0	44.0	46.0	24.0	67.0	26.0	65.0	0.51111114	0.73626375	0.71428573	0.6544118	58.89706	31.102942
322	"292"	46	51	503	371	"VTD41"	"VTD41"	"46051VTD41"	"A"	"VTD precinct 41"	"VTD precinct 41"	0	"G5240"	"N"	283545483	484994	45.068012	-96.549934	"371"	"1"	"292"	"Grant"	"Adams-Albee-Revillo-Vernon"	275.0	122.0	153.0	64.0	216.0	68.0	211.0	0.55636364	0.7714286	0.7562724	0.69544363	191.24701	83.753
323	"296"	46	51	318	256	"VTD45"	"VTD45"	"46051VTD45"	"A"	"VTD precinct 45"	"VTD precinct 45"	0	"G5240"	"N"	184440210	553228	45.06802	-96.68865	"256"	"1"	"296"	"Grant"	"Georgia-Madison-LaBolt"	147.0	76.0	71.0	47.0	113.0	56.0	103.0	0.4829932	0.70625	0.6477987	0.61587983	90.53433	56.465664
324	"308"	46	51	90	66	"VTD53"	"VTD53"	"46051VTD53"	"A"	"VTD precinct 53"	"VTD precinct 53"	0	"G5240"	"N"	90007945	2366938	45.015987	-96.81359	"66"	"1"	"308"	"Grant"	"Troy-Strandburg"	54.0	29.0	25.0	11.0	43.0	18.0	36.0	0.46296296	0.7962963	0.6666667	0.6419753	34.666668	19.333334
325	"309"	46	51	293	226	"VTD54"	"VTD54"	"46051VTD54"	"A"	"VTD precinct 54"	"VTD precinct 54"	0	"G5240"	"N"	187938808	23873	45.235786	-96.810974	"226"	"1"	"309"	"Grant"	"Twin Brooks-Kilborn"	154.0	72.0	82.0	28.0	126.0	34.0	120.0	0.53246754	0.8181818	0.77922076	0.7099567	109.333336	44.666668
326	"298"	46	51	236	188	"VTD49"	"VTD49"	"46051VTD49"	"A"	"VTD precinct 49"	"VTD precinct 49"	0	"G5240"	"N"	246186295	3173114	45.233124	-96.95525	"188"	"1"	"298"	"Grant"	"Mazeppa-Osceola-Marvin"	118.0	57.0	61.0	27.0	95.0	28.0	93.0	0.5169492	0.77868855	0.76859504	0.6897507	81.39058	36.609417
327	"295"	46	51	245	174	"VTD44"	"VTD44"	"46051VTD44"	"A"	"VTD precinct 44"	"VTD precinct 44"	0	"G5240"	"N"	232499695	832201	45.2318	-97.133835	"174"	"1"	"295"	"Grant"	"Blooming Val-Farm-Lura"	116.0	66.0	50.0	29.0	89.0	38.0	80.0	0.43103448	0.7542373	0.6779661	0.62215906	72.170456	43.829544
328	"307"	46	51	196	143	"VTD52"	"VTD52"	"46051VTD52"	"A"	"VTD precinct 52"	"VTD precinct 52"	0	"G5240"	"N"	91661856	571996	45.105083	-96.82429	"143"	"1"	"307"	"Grant"	"Stockholm Town & Twp"	86.0	43.0	43.0	22.0	65.0	29.0	57.0	0.5	0.74712646	0.6627907	0.63706565	54.787643	31.212355
329	"299"	46	51	383	280	"VTD47"	"VTD47"	"46051VTD47"	"A"	"VTD precinct 47"	"VTD precinct 47"	0	"G5240"	"N"	123615673	456326	45.28784	-96.667244	"280"	"1"	"299"	"Grant"	"Melrose"	198.0	120.0	78.0	70.0	133.0	74.0	131.0	0.3939394	0.6551724	0.6390244	0.56435645	111.74258	86.25742
330	"293"	46	51	580	430	"VTD42"	"VTD42"	"46051VTD42"	"A"	"VTD precinct 42"	"VTD precinct 42"	0	"G5240"	"N"	139425009	1220079	45.20061	-96.5421	"430"	"1"	"293"	"Grant"	"Alban"	283.0	147.0	136.0	70.0	218.0	98.0	193.0	0.48056537	0.7569444	0.66323024	0.6345708	179.58353	103.41647
331	"294"	46	51	781	625	"VTD43"	"VTD43"	"46051VTD43"	"A"	"VTD precinct 43"	"VTD precinct 43"	0	"G5240"	"N"	85076436	5706075	45.281727	-96.519135	"625"	"1"	"294"	"Grant"	"Big Stone City & Twp"	438.0	241.0	197.0	126.0	327.0	143.0	310.0	0.4497717	0.7218543	0.6843267	0.62053573	271.79465	166.20535
332	"297"	46	51	378	275	"VTD46"	"VTD46"	"46051VTD46"	"A"	"VTD precinct 46"	"VTD precinct 46"	0	"G5240"	"N"	93458414	141589	45.20044	-96.692444	"275"	"1"	"297"	"Grant"	"Grant Center"	189.0	86.0	103.0	57.0	133.0	58.0	133.0	0.54497355	0.7	0.6963351	0.64736843	122.35263	66.64737
333	"301"	46	51	855	706	"VTD1-2"	"VTD1-2"	"46051VTD1-2"	"A"	"VTD precinct 1-2"	"VTD precinct 1-2"	0	"G5240"	"N"	1083060	0	45.22267	-96.62368	"706"	"1"	"301"	"Grant"	"Milbank 12"	384.0	195.0	189.0	86.0	299.0	108.0	284.0	0.4921875	0.77662337	0.7244898	0.664944	255.3385	128.6615
334	"300"	46	51	283	216	"VTD1-1"	"VTD1-1"	"46051VTD1-1"	"A"	"VTD precinct 1-1"	"VTD precinct 1-1"	0	"G5240"	"N"	980153	0	45.226448	-96.62908	"216"	"1"	"300"	"Grant"	"Milbank 11"	86.0	40.0	46.0	23.0	64.0	23.0	64.0	0.53488374	0.7356322	0.7356322	0.66923076	57.553844	28.446154
335	"311"	46	53	1418	1080	"VTD-2"	"VTD-2"	"46053VTD-2"	"A"	"VTD-Gregory county precinct 2"	"VTD-Gregory county precinct 2"	0	"G5240"	"N"	1027282283	27082948	43.20151	-99.209	"1080"	"1"	"311"	"Gregory"	"#2"	806.0	511.0	295.0	300.0	532.0	362.0	469.0	0.36600497	0.6394231	0.5643803	0.52490884	423.07654	382.92346
336	"312"	46	53	770	601	"VTD-3"	"VTD-3"	"46053VTD-3"	"A"	"VTD-Gregory county precinct 3"	"VTD-Gregory county precinct 3"	0	"G5240"	"N"	665457919	67908699	43.09976	-98.85359	"601"	"1"	"312"	"Gregory"	"#3"	394.0	265.0	129.0	160.0	238.0	193.0	211.0	0.32741117	0.59799	0.52227724	0.4832776	190.41138	203.58862
337	"310"	46	53	2083	1626	"VTD-1"	"VTD-1"	"46053VTD-1"	"A"	"VTD-Gregory county precinct 1"	"VTD-Gregory county precinct 1"	0	"G5240"	"N"	935986224	4908420	43.26461	-99.424736	"1626"	"1"	"310"	"Gregory"	"#1"	994.0	647.0	347.0	357.0	680.0	449.0	588.0	0.34909457	0.6557377	0.56702024	0.5264016	523.24316	470.75684
338	"318"	46	55	253	199	"VTD-P2"	"VTD-P2"	"46055VTD-P2"	"A"	"VTD-Philip city ward 2 precinct 19"	"VTD-Philip city ward 2 precinct 19"	0	"G5240"	"N"	643806	0	44.03811	-101.665215	"301"	"0.661129568"	"318"	"Haakon"	"South Fork"	150.07642	118.34219	31.734219	59.50166	89.91362	70.079735	81.980064	0.21145375	0.6017699	0.53913045	0.4509517	67.67721	82.3992
339	"315"	46	55	279	217	"VTD-P1"	"VTD-P1"	"46055VTD-P1"	"A"	"VTD - Philip city ward 1 precinct 17"	"VTD - Philip city ward 1 precinct 17"	0	"G5240"	"N"	488210	0	44.043903	-101.66103	"333"	"0.651651652"	"315"	"Haakon"	"Lake Waggoner"	181.8108	149.22823	32.582584	75.59159	110.780785	92.53454	94.48949	0.17921147	0.5944056	0.5052265	0.42840376	77.888435	103.92238
340	"313"	46	55	247	214	"VTD-P3"	"VTD-P3"	"46055VTD-P3"	"A"	"VTD - Philip city ward 3 precinct 16"	"VTD - Philip city ward 3 precinct 16"	0	"G5240"	"N"	370339	0	44.041492	-101.66798	"379"	"0.564643799"	"313"	"Haakon"	"Deadman"	121.96306	100.5066	21.456465	57.029022	69.45119	67.757256	60.98153	0.17592593	0.54910713	0.47368422	0.4026946	49.11387	72.84919
341	"315"	46	55	143	116	"VTD-17"	"VTD-17"	"46055VTD-17"	"A"	"VTD - precinct 17"	"VTD - precinct 17"	0	"G5240"	"N"	163545420	1346927	44.097183	-101.59254	"333"	"0.348348348"	"315"	"Haakon"	"Lake Waggoner"	97.189186	79.771774	17.417418	40.40841	59.21922	49.465466	50.51051	0.17921147	0.5944056	0.5052265	0.42840376	41.636215	55.552975
342	"317"	46	55	191	134	"VTD-4"	"VTD-4"	"46055VTD-4"	"A"	"VTD - precinct 4"	"VTD - precinct 4"	0	"G5240"	"N"	1055717662	10407245	44.493126	-101.73708	"134"	"1"	"317"	"Haakon"	"Milesville"	121.0	108.0	13.0	75.0	48.0	83.0	42.0	0.10743802	0.3902439	0.336	0.27913278	33.775066	87.22493
343	"313"	46	55	218	165	"VTD-16"	"VTD-16"	"46055VTD-16"	"A"	"VTD - precinct 16"	"VTD - precinct 16"	0	"G5240"	"N"	1308963769	11426436	44.242676	-101.74083	"379"	"0.435356201"	"313"	"Haakon"	"Deadman"	94.03694	77.4934	16.543535	43.970978	53.548813	52.242744	47.01847	0.17592593	0.54910713	0.47368422	0.4026946	37.868168	56.16877
344	"318"	46	55	143	102	"VTD-19"	"VTD-19"	"46055VTD-19"	"A"	"VTD-precinct 19"	"VTD-precinct 19"	0	"G5240"	"N"	182102750	417136	44.02329	-101.769196	"301"	"0.338870432"	"318"	"Haakon"	"South Fork"	76.92359	60.657806	16.265781	30.498339	46.08638	35.920265	42.01993	0.21145375	0.6017699	0.53913045	0.4509517	34.68882	42.234768
345	"316"	46	55	371	289	"VTD-20"	"VTD-20"	"46055VTD-20"	"A"	"VTD - precinct 20"	"VTD - precinct 20"	0	"G5240"	"N"	1114611713	4885275	44.14034	-101.29716	"289"	"1"	"316"	"Haakon"	"Midland"	228.0	197.0	31.0	111.0	123.0	130.0	104.0	0.13596492	0.525641	0.44444445	0.37068966	84.51724	143.48276
346	"314"	46	55	92	70	"VTD-1"	"VTD-1"	"46055VTD-1"	"A"	"VTD - precinct 1"	"VTD - precinct 1"	0	"G5240"	"N"	862816548	13968827	44.522133	-101.29009	"70"	"1"	"314"	"Haakon"	"Kirley"	55.0	48.0	7.0	25.0	31.0	27.0	28.0	0.12727273	0.5535714	0.5090909	0.39759037	21.86747	33.13253
347	"321"	46	57	1092	837	"VTD-ES"	"VTD-ES"	"46057VTD-ES"	"A"	"VTD Estelline precinct"	"VTD Estelline precinct"	0	"G5240"	"N"	123754883	15769803	44.58037	-96.976204	"837"	"1"	"321"	"Hamlin"	"Estelline"	527.0	253.0	274.0	116.0	420.0	144.0	394.0	0.5199241	0.7835821	0.732342	0.67957526	358.13617	168.86383
348	"324"	46	57	1229	864	"VTD-ND"	"VTD-ND"	"46057VTD-ND"	"A"	"VTD Norden precinct"	"VTD Norden precinct"	0	"G5240"	"N"	192341265	39795581	44.58266	-97.21902	"864"	"1"	"324"	"Hamlin"	"Norden"	580.0	392.0	188.0	263.0	329.0	308.0	289.0	0.32413793	0.5557432	0.4840871	0.45562464	264.2623	315.7377
349	"322"	46	57	857	527	"VTD-HI"	"VTD-HI"	"46057VTD-HI"	"A"	"VTD Hayti precinct"	"VTD Hayti precinct"	0	"G5240"	"N"	172908746	12952948	44.676197	-97.23037	"527"	"1"	"322"	"Hamlin"	"Hayti"	422.0	307.0	115.0	198.0	242.0	225.0	216.0	0.27251184	0.55	0.48979592	0.43975443	185.57635	236.42365
